Timeframe,pontos,zig_zag_percent,merge_percent,rate_tp,N_trades,Taxa_acerto,Pontos_total,Retorno
5,0.0003,0.1,0.1,1,392,50.51020408163265,-0.0184,0.03844397321996093
5,0.0005,0.1,0.1,1,392,56.88775510204081,0.007399999999999997,2.7351134356796294
5,0.0007,0.1,0.1,1,390,54.35897435897436,0.004300000000000002,2.467208272769898
5,0.0003,0.1,0.1,2,392,38.52040816326531,-0.0012999999999999748,1.8592413675203472
5,0.0005,0.1,0.1,2,391,40.153452685421996,0.020449999999999992,4.052887164130226
5,0.0007,0.1,0.1,2,385,40.0,0.03464999999999997,5.208830524451106
5,0.0003,0.2,0.1,1,362,48.89502762430939,-0.0205,-0.2677223125896305
5,0.0005,0.2,0.1,1,362,54.41988950276243,-0.002100000000000001,1.6773238119500729
5,0.0007,0.2,0.1,1,359,55.15320334261838,0.007950000000000006,2.6475267965298146
5,0.0003,0.2,0.1,2,362,37.84530386740331,-0.0034000000000000245,1.5324754816505461
5,0.0005,0.2,0.1,2,359,37.60445682451253,0.005049999999999964,2.3918564372804765
5,0.0007,0.2,0.1,2,353,37.110481586402265,0.010349999999999995,2.8407398513410542
5,0.0003,0.3,0.1,1,297,45.11784511784512,-0.02354999999999998,-0.8834108220599294
5,0.0005,0.3,0.1,1,297,52.52525252525253,-0.00734999999999998,0.8261192059699
5,0.0007,0.3,0.1,1,295,54.23728813559322,0.0027500000000000007,1.779014586979553
5,0.0003,0.3,0.1,2,297,34.00673400673401,-0.013050000000000004,0.24214492583025993
5,0.0005,0.3,0.1,2,293,35.49488054607509,-0.005149999999999993,1.0234021782203018
5,0.0007,0.3,0.1,2,290,35.51724137931034,-0.0012000000000000222,1.3916163177806735
5,0.0003,0.1,0.2,1,333,47.147147147147145,-0.02235,-0.6333029973697811
5,0.0005,0.1,0.2,1,333,55.55555555555556,0.001850000000000001,1.7393760577599406
5,0.0007,0.1,0.2,1,332,53.915662650602414,0.0015999999999999938,1.780275947820127
5,0.0003,0.1,0.2,2,333,37.23723723723724,-0.0049499999999999995,1.0935117220606803
5,0.0005,0.1,0.2,2,332,37.95180722891566,0.0063999999999999925,2.2099674165104926
5,0.0007,0.1,0.2,2,328,37.80487804878049,0.014399999999999993,2.904597359401062
5,0.0003,0.2,0.2,1,319,44.5141065830721,-0.026449999999999998,-1.0676111276997329
5,0.0005,0.2,0.2,1,319,51.410658307210035,-0.011449999999999998,0.3694472068401575
5,0.0007,0.2,0.2,1,315,52.6984126984127,-0.003850000000000006,1.0603098629698455
5,0.0003,0.2,0.2,2,319,36.05015673981191,-0.008150000000000008,0.719444761020571
5,0.0005,0.2,0.2,2,315,35.23809523809524,-0.006750000000000006,0.843072575010404
5,0.0007,0.2,0.2,2,312,37.17948717948718,0.0096,1.9887688886508794
5,0.0003,0.3,0.2,1,271,46.125461254612546,-0.01985,-0.6423499889599532
5,0.0005,0.3,0.2,1,271,50.55350553505535,-0.01205,0.11580396262995898
5,0.0007,0.3,0.2,1,268,55.970149253731336,0.008999999999999961,2.054463227029532
5,0.0003,0.3,0.2,2,271,38.00738007380074,-0.002150000000000001,1.000296932220295
5,0.0005,0.3,0.2,2,267,35.580524344569284,-0.0043500000000000205,0.6813812637000829
5,0.0007,0.3,0.2,2,265,37.35849056603773,0.009149999999999974,2.0151584775205253
