Timeframe,pontos,zig_zag_percent,merge_percent,rate_tp,N_trades,Taxa_acerto,Pontos_total,Retorno
5,0.0003,0.1,0.1,1,180,55.00000000000001,-0.0035999999999999956,0.4982925961799174
5,0.0005,0.1,0.1,1,180,61.111111111111114,0.010999999999999996,2.0694801530999096
5,0.0007,0.1,0.1,1,180,57.22222222222222,0.0092,1.8737117439699473
5,0.0003,0.1,0.1,2,180,41.11111111111111,0.003599999999999985,1.336722241120219
5,0.0005,0.1,0.1,2,180,42.77777777777778,0.016499999999999994,2.536106540199965
5,0.0007,0.1,0.1,2,179,44.6927374301676,0.03375,4.185641016180544
5,0.0003,0.2,0.1,1,163,51.533742331288344,-0.006650000000000003,0.10964416214013101
5,0.0005,0.2,0.1,1,163,60.73619631901841,0.009350000000000015,1.833205446359977
5,0.0007,0.2,0.1,1,163,63.190184049079754,0.021949999999999994,3.0844672551000416
5,0.0003,0.2,0.1,2,163,39.87730061349693,0.0014499999999999826,1.046183053900376
5,0.0005,0.2,0.1,2,163,42.944785276073624,0.015350000000000027,2.383934955140263
5,0.0007,0.2,0.1,2,163,45.39877300613497,0.03315,4.10391405479069
5,0.0003,0.3,0.1,1,135,48.148148148148145,-0.008249999999999997,-0.17400233470998705
5,0.0005,0.3,0.1,1,135,56.2962962962963,0.0017499999999999972,0.9408041877398937
5,0.0007,0.3,0.1,1,135,61.48148148148148,0.014949999999999998,2.2260196379298716
5,0.0003,0.3,0.1,2,135,36.2962962962963,-0.0031499999999999974,0.4497278128702789
5,0.0005,0.3,0.1,2,135,42.22222222222222,0.011250000000000003,1.812182229899913
5,0.0007,0.3,0.1,2,135,43.7037037037037,0.022649999999999997,2.8826050284503846
5,0.0003,0.1,0.2,1,160,48.75,-0.0092,-0.13855220212987066
5,0.0005,0.1,0.2,1,160,56.25,0.001999999999999995,0.9672148553399592
5,0.0007,0.1,0.2,1,160,56.875,0.00739999999999999,1.4982400148400516
5,0.0003,0.1,0.2,2,160,37.5,-0.0020000000000000018,0.5820181102702617
5,0.0005,0.1,0.2,2,160,38.75,0.0049999999999999975,1.2441433618301003
5,0.0007,0.1,0.2,2,159,44.0251572327044,0.027750000000000004,3.476704924170554
5,0.0003,0.2,0.2,1,150,46.0,-0.011099999999999999,-0.3616444534099102
5,0.0005,0.2,0.2,1,150,57.333333333333336,0.0035000000000000022,1.079608983400017
5,0.0007,0.2,0.2,1,150,59.333333333333336,0.0121,1.92276446051988
5,0.0003,0.2,0.2,2,150,37.333333333333336,-0.0020999999999999986,0.5229349670902639
5,0.0005,0.2,0.2,2,150,42.66666666666667,0.013500000000000019,2.0877259271300885
5,0.0007,0.2,0.2,2,150,45.33333333333333,0.030299999999999973,3.4464253500004856
5,0.0003,0.3,0.2,1,121,45.45454545454545,-0.00935,-0.3288134051500261
5,0.0005,0.3,0.2,1,121,51.2396694214876,-0.00455000000000001,0.1550715044900328
5,0.0007,0.3,0.2,1,121,59.50413223140496,0.010050000000000003,1.5028404254499972
5,0.0003,0.3,0.2,2,121,37.1900826446281,-0.0018500000000000018,0.32053807613015173
5,0.0005,0.3,0.2,2,121,40.49586776859504,0.006949999999999997,1.0956449859600366
5,0.0007,0.3,0.2,2,121,44.62809917355372,0.022650000000000003,2.6529729364904315
