data,open,high,low,close,vol
2022-01-03 14:40:00,105345.0,105390.0,105250.0,105305.0,169512
2022-01-03 14:50:00,105310.0,105365.0,105250.0,105310.0,171012
2022-01-03 15:00:00,105315.0,105380.0,105285.0,105315.0,110519
2022-01-03 15:10:00,105315.0,105410.0,105270.0,105365.0,166163
2022-01-03 15:20:00,105360.0,105400.0,105290.0,105295.0,131454
2022-01-03 15:30:00,105300.0,105320.0,105220.0,105265.0,191376
2022-01-03 15:40:00,105265.0,105270.0,105160.0,105230.0,170591
2022-01-03 15:50:00,105230.0,105330.0,105175.0,105325.0,183906
2022-01-03 16:00:00,105325.0,105370.0,105270.0,105360.0,159182
2022-01-03 16:10:00,105355.0,105380.0,105300.0,105325.0,143580
2022-01-03 16:20:00,105330.0,105445.0,105280.0,105400.0,177972
2022-01-03 16:30:00,105400.0,105435.0,105340.0,105430.0,138945
2022-01-03 16:40:00,105425.0,105430.0,105260.0,105290.0,209007
2022-01-03 16:50:00,105295.0,105325.0,105220.0,105270.0,197153
2022-01-03 17:00:00,105270.0,105295.0,105085.0,105175.0,231221
2022-01-03 17:10:00,105175.0,105205.0,104925.0,105010.0,176762
2022-01-03 17:20:00,105015.0,105085.0,104920.0,105070.0,238790
2022-01-03 17:30:00,105070.0,105115.0,105000.0,105085.0,151218
2022-01-03 17:40:00,105085.0,105090.0,104940.0,105055.0,153376
2022-01-03 17:50:00,105055.0,105090.0,104875.0,104965.0,167514
2022-01-03 18:00:00,104965.0,104980.0,104805.0,104845.0,100342
2022-01-03 18:10:00,104845.0,104890.0,104705.0,104800.0,111740
2022-01-03 18:20:00,104795.0,105015.0,104760.0,104760.0,36908
2022-01-04 09:00:00,105440.0,105625.0,105235.0,105560.0,332201
2022-01-04 09:10:00,105560.0,105785.0,105510.0,105625.0,338573
2022-01-04 09:20:00,105625.0,105645.0,105335.0,105455.0,398747
2022-01-04 09:30:00,105455.0,105660.0,105415.0,105530.0,357086
2022-01-04 09:40:00,105530.0,105635.0,105445.0,105485.0,323969
2022-01-04 09:50:00,105485.0,105710.0,105290.0,105695.0,492568
2022-01-04 10:00:00,105695.0,105715.0,105060.0,105170.0,782651
2022-01-04 10:10:00,105175.0,105255.0,104775.0,104950.0,742293
2022-01-04 10:20:00,104950.0,105155.0,104840.0,105070.0,529676
2022-01-04 10:30:00,105075.0,105160.0,104615.0,104625.0,700945
2022-01-04 10:40:00,104625.0,104700.0,104390.0,104465.0,556443
2022-01-04 10:50:00,104465.0,104750.0,104410.0,104740.0,412866
2022-01-04 11:00:00,104745.0,104885.0,104250.0,104440.0,757331
2022-01-04 11:10:00,104445.0,104555.0,104275.0,104335.0,351551
2022-01-04 11:20:00,104335.0,104360.0,104040.0,104165.0,519117
2022-01-04 11:30:00,104170.0,104420.0,104040.0,104165.0,535037
2022-01-04 11:40:00,104160.0,104480.0,104115.0,104475.0,346503
2022-01-04 11:50:00,104470.0,104555.0,104280.0,104455.0,356634
2022-01-04 12:00:00,104450.0,104675.0,104380.0,104540.0,436685
2022-01-04 12:10:00,104540.0,104655.0,104470.0,104570.0,232008
2022-01-04 12:20:00,104565.0,104945.0,104565.0,104890.0,361301
2022-01-04 12:30:00,104890.0,105100.0,104850.0,105100.0,379529
2022-01-04 12:40:00,105100.0,105310.0,104965.0,105210.0,357509
2022-01-04 12:50:00,105205.0,105285.0,104920.0,104950.0,316465
2022-01-04 13:00:00,104955.0,104975.0,104630.0,104780.0,404424
2022-01-04 13:10:00,104780.0,104955.0,104700.0,104855.0,322089
2022-01-04 13:20:00,104855.0,104900.0,104545.0,104665.0,306255
2022-01-04 13:30:00,104665.0,104720.0,104565.0,104665.0,191625
2022-01-04 13:40:00,104665.0,104800.0,104595.0,104765.0,211548
2022-01-04 13:50:00,104770.0,104935.0,104755.0,104880.0,241393
2022-01-04 14:00:00,104885.0,104960.0,104720.0,104750.0,273560
2022-01-04 14:10:00,104745.0,104945.0,104660.0,104910.0,249800
2022-01-04 14:20:00,104910.0,104965.0,104785.0,104945.0,183177
2022-01-04 14:30:00,104945.0,104950.0,104665.0,104755.0,328841
2022-01-04 14:40:00,104755.0,104935.0,104745.0,104850.0,192544
2022-01-04 14:50:00,104850.0,104930.0,104695.0,104760.0,216843
2022-01-04 15:00:00,104760.0,104890.0,104710.0,104730.0,229837
2022-01-04 15:10:00,104730.0,104770.0,104375.0,104420.0,354763
2022-01-04 15:20:00,104420.0,104510.0,104310.0,104490.0,245678
2022-01-04 15:30:00,104495.0,104555.0,104295.0,104550.0,277073
2022-01-04 15:40:00,104545.0,104550.0,104420.0,104460.0,168759
2022-01-04 15:50:00,104455.0,104530.0,104365.0,104480.0,215700
2022-01-04 16:00:00,104485.0,104525.0,104395.0,104455.0,164878
2022-01-04 16:10:00,104455.0,104585.0,104440.0,104495.0,164835
2022-01-04 16:20:00,104490.0,104580.0,104485.0,104560.0,125358
2022-01-04 16:30:00,104560.0,104710.0,104545.0,104565.0,208224
2022-01-04 16:40:00,104565.0,104585.0,104345.0,104430.0,287208
2022-01-04 16:50:00,104435.0,104455.0,104200.0,104365.0,268559
2022-01-04 17:00:00,104365.0,104395.0,104255.0,104335.0,177034
2022-01-04 17:10:00,104330.0,104375.0,104280.0,104320.0,105133
2022-01-04 17:20:00,104315.0,104430.0,104295.0,104395.0,120519
2022-01-04 17:30:00,104400.0,104405.0,104305.0,104355.0,105929
2022-01-04 17:40:00,104355.0,104400.0,104315.0,104380.0,101851
2022-01-04 17:50:00,104385.0,104535.0,104355.0,104440.0,146834
2022-01-04 18:00:00,104440.0,104475.0,104330.0,104340.0,87774
2022-01-04 18:10:00,104340.0,104360.0,104260.0,104340.0,84926
2022-01-04 18:20:00,104340.0,104435.0,104285.0,104435.0,30511
2022-01-05 09:00:00,104570.0,104695.0,104505.0,104575.0,223432
2022-01-05 09:10:00,104580.0,104655.0,104315.0,104335.0,301981
2022-01-05 09:20:00,104340.0,104435.0,104070.0,104115.0,483760
2022-01-05 09:30:00,104115.0,104150.0,103880.0,103970.0,436363
2022-01-05 09:40:00,103975.0,104050.0,103835.0,103855.0,320748
2022-01-05 09:50:00,103855.0,104175.0,103790.0,104060.0,403183
2022-01-05 10:00:00,104055.0,104175.0,103760.0,103840.0,657407
2022-01-05 10:10:00,103845.0,104000.0,103655.0,103950.0,622726
2022-01-05 10:20:00,103950.0,104005.0,103515.0,103525.0,653256
2022-01-05 10:30:00,103525.0,103695.0,103360.0,103505.0,558868
2022-01-05 10:40:00,103505.0,103680.0,103385.0,103650.0,519962
2022-01-05 10:50:00,103655.0,103835.0,103555.0,103700.0,470632
2022-01-05 11:00:00,103695.0,103765.0,103360.0,103365.0,567082
