data,open,high,low,close,vol
2017-12-14 09:00:00,73200.0,73315.0,73010.0,73245.0,2405
2017-12-14 09:15:00,73245.0,73360.0,73205.0,73240.0,2105
2017-12-14 09:30:00,73300.0,73395.0,73145.0,73375.0,1265
2017-12-14 09:45:00,73375.0,73375.0,73000.0,73100.0,2145
2017-12-14 10:00:00,73070.0,73230.0,72855.0,72910.0,2615
2017-12-14 10:15:00,72905.0,73115.0,72770.0,72800.0,3580
2017-12-14 10:30:00,72795.0,72865.0,72725.0,72805.0,1950
2017-12-14 10:45:00,72805.0,72915.0,72610.0,72695.0,2935
2017-12-14 11:00:00,72685.0,72890.0,72685.0,72850.0,1800
2017-12-14 11:15:00,72850.0,72970.0,72820.0,72900.0,1660
2017-12-14 11:30:00,72910.0,73005.0,72770.0,72985.0,1720
2017-12-14 11:45:00,72970.0,73080.0,72945.0,72980.0,1700
2017-12-14 12:00:00,72985.0,73020.0,72880.0,72975.0,1375
2017-12-14 12:15:00,72975.0,73050.0,72810.0,72875.0,1150
2017-12-14 12:30:00,72890.0,73330.0,72880.0,73325.0,3320
2017-12-14 12:45:00,73305.0,73430.0,73210.0,73280.0,2075
2017-12-14 13:00:00,73285.0,73360.0,73125.0,73285.0,1325
2017-12-14 13:15:00,73290.0,73360.0,73140.0,73165.0,1335
2017-12-14 13:30:00,73155.0,73310.0,73110.0,73225.0,1925
2017-12-14 13:45:00,73245.0,73465.0,73195.0,73380.0,2145
2017-12-14 14:00:00,73385.0,73430.0,73090.0,73120.0,1950
2017-12-14 14:15:00,73110.0,73135.0,72890.0,72955.0,3175
2017-12-14 14:30:00,72975.0,73055.0,72895.0,72990.0,1790
2017-12-14 14:45:00,73000.0,73040.0,72840.0,72995.0,1195
2017-12-14 15:00:00,72980.0,73025.0,72920.0,72930.0,765
2017-12-14 15:15:00,72930.0,72990.0,72890.0,72945.0,2325
2017-12-14 15:30:00,72955.0,73325.0,72955.0,73160.0,2780
2017-12-14 15:45:00,73160.0,73200.0,73060.0,73140.0,950
2017-12-14 16:00:00,73135.0,73135.0,72860.0,72985.0,1700
2017-12-14 16:15:00,72985.0,73120.0,72955.0,73060.0,945
2017-12-14 16:30:00,73065.0,73165.0,73045.0,73095.0,890
2017-12-14 16:45:00,73115.0,73140.0,72920.0,72970.0,1345
2017-12-14 17:00:00,72975.0,73060.0,72965.0,72990.0,1345
2017-12-14 17:15:00,72995.0,73140.0,72930.0,72950.0,865
2017-12-14 17:30:00,72940.0,73020.0,72765.0,72955.0,2705
2017-12-14 17:45:00,72970.0,73075.0,72905.0,72960.0,1650
2017-12-14 18:00:00,72945.0,73100.0,72895.0,73070.0,2085
2017-12-15 09:00:00,72900.0,72950.0,72665.0,72790.0,2000
2017-12-15 09:15:00,72795.0,72880.0,72755.0,72865.0,1080
2017-12-15 09:30:00,72860.0,72895.0,72800.0,72895.0,860
2017-12-15 09:45:00,72890.0,72960.0,72880.0,72950.0,1380
2017-12-15 10:00:00,72965.0,73275.0,72855.0,73240.0,1720
2017-12-15 10:15:00,73220.0,73440.0,73175.0,73345.0,2005
2017-12-15 10:30:00,73350.0,73385.0,73245.0,73245.0,2000
2017-12-15 10:45:00,73250.0,73670.0,73245.0,73590.0,2495
2017-12-15 11:00:00,73600.0,73820.0,73545.0,73720.0,2095
2017-12-15 11:15:00,73730.0,73730.0,73465.0,73465.0,2495
2017-12-15 11:30:00,73465.0,73480.0,73315.0,73430.0,2965
2017-12-15 11:45:00,73425.0,73550.0,73290.0,73380.0,1760
2017-12-15 12:00:00,73370.0,73410.0,73235.0,73280.0,1360
2017-12-15 12:15:00,73275.0,73520.0,73275.0,73430.0,1440
2017-12-15 12:30:00,73420.0,73420.0,73210.0,73260.0,1810
2017-12-15 12:45:00,73260.0,73305.0,73120.0,73185.0,1480
2017-12-15 13:00:00,73205.0,73630.0,73205.0,73535.0,1930
2017-12-15 13:15:00,73535.0,73725.0,73535.0,73595.0,2575
2017-12-15 13:30:00,73580.0,73595.0,73425.0,73465.0,815
2017-12-15 13:45:00,73445.0,73595.0,73350.0,73365.0,1490
2017-12-15 14:00:00,73345.0,73560.0,73345.0,73455.0,915
2017-12-15 14:15:00,73450.0,73545.0,73400.0,73485.0,645
2017-12-15 14:30:00,73470.0,73605.0,73410.0,73575.0,510
2017-12-15 14:45:00,73565.0,73640.0,73520.0,73585.0,640
2017-12-15 15:00:00,73565.0,73565.0,73380.0,73415.0,795
2017-12-15 15:15:00,73420.0,73445.0,73265.0,73345.0,1320
2017-12-15 15:30:00,73380.0,73500.0,73290.0,73375.0,930
2017-12-15 15:45:00,73380.0,73530.0,73320.0,73415.0,865
2017-12-15 16:00:00,73405.0,73405.0,73325.0,73325.0,480
2017-12-15 16:15:00,73310.0,73355.0,73190.0,73215.0,1275
2017-12-15 16:30:00,73215.0,73260.0,73150.0,73200.0,1060
2017-12-15 16:45:00,73200.0,73330.0,73165.0,73245.0,995
2017-12-15 17:00:00,73255.0,73505.0,73255.0,73460.0,1885
2017-12-15 17:15:00,73460.0,73480.0,73285.0,73355.0,1330
2017-12-15 17:30:00,73365.0,73415.0,73235.0,73270.0,825
2017-12-15 17:45:00,73265.0,73300.0,73100.0,73180.0,13040
2017-12-15 18:00:00,73175.0,73230.0,72975.0,72975.0,21300
2017-12-18 09:00:00,73565.0,73915.0,73565.0,73850.0,3430
2017-12-18 09:15:00,73850.0,73850.0,73725.0,73750.0,1030
2017-12-18 09:30:00,73750.0,73835.0,73670.0,73755.0,1010
2017-12-18 09:45:00,73740.0,73760.0,73635.0,73730.0,890
2017-12-18 10:00:00,73735.0,73870.0,73675.0,73850.0,1995
2017-12-18 10:15:00,73840.0,73870.0,73595.0,73610.0,2700
2017-12-18 10:30:00,73615.0,73820.0,73615.0,73780.0,815
2017-12-18 10:45:00,73750.0,73750.0,73500.0,73635.0,1515
2017-12-18 11:00:00,73655.0,73870.0,73585.0,73845.0,1025
2017-12-18 11:15:00,73850.0,73890.0,73700.0,73730.0,825
2017-12-18 11:30:00,73750.0,73795.0,73685.0,73705.0,460
2017-12-18 11:45:00,73720.0,73775.0,73660.0,73700.0,710
2017-12-18 12:00:00,73720.0,73740.0,73655.0,73705.0,880
2017-12-18 12:15:00,73685.0,73850.0,73680.0,73825.0,570
2017-12-18 12:30:00,73820.0,73950.0,73695.0,73735.0,1830
2017-12-18 12:45:00,73735.0,73910.0,73680.0,73860.0,1055
2017-12-18 13:00:00,73845.0,73945.0,73815.0,73870.0,1055
2017-12-18 13:15:00,73865.0,74050.0,73855.0,74035.0,1105
2017-12-18 13:30:00,74030.0,74135.0,73990.0,74055.0,1845
2017-12-18 13:45:00,74055.0,74180.0,74005.0,74165.0,1570
2017-12-18 14:00:00,74160.0,74255.0,74095.0,74215.0,2020
2017-12-18 14:15:00,74205.0,74240.0,74095.0,74140.0,1630
2017-12-18 14:30:00,74135.0,74190.0,74100.0,74135.0,1225
2017-12-18 14:45:00,74120.0,74195.0,74090.0,74090.0,865
2017-12-18 15:00:00,74085.0,74135.0,74015.0,74015.0,1245
2017-12-18 15:15:00,74040.0,74075.0,73980.0,74030.0,1410
2017-12-18 15:30:00,74030.0,74055.0,73945.0,73950.0,785
2017-12-18 15:45:00,73945.0,74015.0,73925.0,74010.0,720
2017-12-18 16:00:00,74020.0,74145.0,73860.0,73890.0,1515
2017-12-18 16:15:00,73875.0,73990.0,73845.0,73980.0,1130
2017-12-18 16:30:00,73955.0,73960.0,73885.0,73925.0,350
2017-12-18 16:45:00,73925.0,74090.0,73925.0,74050.0,1920
2017-12-18 17:00:00,74040.0,74060.0,73810.0,73815.0,730
2017-12-18 17:15:00,73815.0,73920.0,73765.0,73820.0,795
2017-12-18 17:30:00,73820.0,73860.0,73720.0,73795.0,1390
2017-12-18 17:45:00,73780.0,73845.0,73750.0,73845.0,1570
2017-12-18 18:00:00,73830.0,73900.0,73785.0,73900.0,1780
2017-12-19 09:00:00,73800.0,73800.0,73415.0,73490.0,1965
2017-12-19 09:15:00,73475.0,73535.0,73455.0,73505.0,1010
2017-12-19 09:30:00,73535.0,73570.0,73475.0,73550.0,580
2017-12-19 09:45:00,73555.0,73600.0,73545.0,73580.0,500
2017-12-19 10:00:00,73590.0,73645.0,73490.0,73590.0,1085
2017-12-19 10:15:00,73600.0,73700.0,73600.0,73670.0,995
2017-12-19 10:30:00,73660.0,73680.0,73580.0,73585.0,765
2017-12-19 10:45:00,73570.0,73570.0,73310.0,73380.0,1630
2017-12-19 11:00:00,73370.0,73415.0,73315.0,73380.0,545
2017-12-19 11:15:00,73350.0,73350.0,73200.0,73285.0,1410
2017-12-19 11:30:00,73295.0,73370.0,73250.0,73295.0,720
2017-12-19 11:45:00,73320.0,73435.0,73300.0,73385.0,780
2017-12-19 12:00:00,73385.0,73430.0,73340.0,73355.0,390
2017-12-19 12:15:00,73340.0,73380.0,73305.0,73340.0,575
2017-12-19 12:30:00,73320.0,73420.0,73195.0,73275.0,2205
2017-12-19 12:45:00,73260.0,73305.0,73215.0,73270.0,580
2017-12-19 13:00:00,73275.0,73455.0,73275.0,73425.0,950
2017-12-19 13:15:00,73430.0,73430.0,73050.0,73085.0,1530
2017-12-19 13:30:00,73085.0,73110.0,72990.0,73080.0,1800
2017-12-19 13:45:00,73090.0,73145.0,73015.0,73125.0,950
2017-12-19 14:00:00,73115.0,73160.0,73020.0,73105.0,750
2017-12-19 14:15:00,73110.0,73185.0,73105.0,73160.0,510
2017-12-19 14:30:00,73170.0,73220.0,73135.0,73150.0,910
2017-12-19 14:45:00,73140.0,73170.0,72905.0,72935.0,2150
2017-12-19 15:00:00,72940.0,73020.0,72920.0,72980.0,1275
2017-12-19 15:15:00,72980.0,73045.0,72945.0,73015.0,1205
2017-12-19 15:30:00,73030.0,73200.0,73030.0,73145.0,1590
