"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"23.02.2017","3.060,82","3.069,00","3.080,50","3.054,00","481,54K","-0,65%"
"22.02.2017","3.080,94","3.099,00","3.099,00","3.060,00","440,94K","-0,54%"
"21.02.2017","3.097,68","3.101,00","3.111,50","3.090,50","462,07K","0,14%"
"20.02.2017","3.093,35","3.105,50","3.111,50","3.088,00","234,63K","-0,18%"
"17.02.2017","3.098,97","3.103,00","3.113,50","3.085,00","474,32K","0,47%"
"16.02.2017","3.084,52","3.062,00","3.097,00","3.047,00","524,09K","0,50%"
"15.02.2017","3.069,28","3.097,00","3.103,50","3.061,00","541,52K","-1,27%"
"14.02.2017","3.108,90","3.129,00","3.138,00","3.091,50","609,96K","-0,49%"
"13.02.2017","3.124,17","3.123,00","3.135,00","3.119,00","289,38K","0,02%"
"10.02.2017","3.123,67","3.139,00","3.140,50","3.119,00","387,80K","-0,53%"
"09.02.2017","3.140,33","3.136,00","3.147,50","3.127,50","358,35K","0,34%"
"08.02.2017","3.129,68","3.136,00","3.145,00","3.128,00","346,48K","-0,32%"
"07.02.2017","3.139,58","3.146,00","3.153,50","3.134,00","361,18K","-0,01%"
"06.02.2017","3.139,90","3.137,00","3.145,00","3.125,00","339,35K","0,26%"
"03.02.2017","3.131,89","3.149,00","3.158,00","3.124,00","456,95K","-0,27%"
"02.02.2017","3.140,22","3.135,00","3.150,00","3.128,00","440,49K","-1,05%"
"01.02.2017","3.173,45","3.167,50","3.184,00","3.146,50","470,04K","1,49%"
"31.01.2017","3.127,00","3.127,50","3.132,00","3.105,50","50,65K","0,32%"
"30.01.2017","3.117,13","3.142,00","3.154,00","3.113,50","378,04K","-1,16%"
"27.01.2017","3.153,68","3.182,00","3.186,00","3.140,50","394,11K","-1,03%"
"26.01.2017","3.186,53","3.166,00","3.198,50","3.165,00","409,66K","0,42%"
"24.01.2017","3.173,10","3.174,50","3.181,50","3.165,50","296,73K","-0,26%"
"23.01.2017","3.181,49","3.167,50","3.191,50","3.162,00","361,58K","-0,12%"
"20.01.2017","3.185,44","3.211,50","3.214,50","3.177,50","379,94K","-0,70%"
"19.01.2017","3.207,93","3.239,50","3.243,50","3.204,50","464,11K","-0,82%"
"18.01.2017","3.234,45","3.234,50","3.244,00","3.226,50","321,81K","0,25%"
"17.01.2017","3.226,36","3.223,00","3.235,00","3.211,00","377,37K","-0,61%"
"16.01.2017","3.246,15","3.244,50","3.262,50","3.232,50","230,29K","0,65%"
"13.01.2017","3.225,27","3.203,00","3.240,00","3.196,00","467,54K","1,07%"
"12.01.2017","3.191,04","3.190,50","3.208,50","3.169,00","483,93K","-0,70%"
"11.01.2017","3.213,37","3.215,50","3.249,00","3.198,50","567,39K","-0,14%"
"10.01.2017","3.217,81","3.218,50","3.221,50","3.201,00","282,53K","-0,01%"
"09.01.2017","3.218,05","3.249,50","3.255,00","3.212,00","295,64K","-0,82%"
"06.01.2017","3.244,50","3.232,50","3.248,00","3.208,50","411,43K","0,67%"
"05.01.2017","3.223,05","3.246,00","3.253,00","3.217,00","456,18K","-0,75%"
"04.01.2017","3.247,40","3.281,00","3.282,00","3.235,00","296,34K","-1,01%"
"03.01.2017","3.280,37","3.312,50","3.318,50","3.275,00","310,11K","-0,84%"
"02.01.2017","3.308,27","3.285,50","3.316,50","3.282,00","162,31K","1,51%"
"29.12.2016","3.259,10","3.274,00","3.275,00","3.254,00","55,55K","-0,78%"
"28.12.2016","3.284,86","3.276,00","3.297,50","3.267,50","247,30K","0,09%"
"27.12.2016","3.281,93","3.288,00","3.293,00","3.272,50","238,53K","-0,12%"
"26.12.2016","3.285,97","3.274,50","3.291,00","3.268,00","98,80K","0,33%"
"23.12.2016","3.275,10","3.291,50","3.298,50","3.264,50","265,03K","-1,09%"
"22.12.2016","3.311,13","3.345,00","3.355,50","3.291,00","408,03K","-0,81%"
"21.12.2016","3.338,13","3.361,00","3.363,00","3.331,00","302,79K","-0,64%"
"20.12.2016","3.359,55","3.381,50","3.387,00","3.348,50","363,72K","-0,72%"
"19.12.2016","3.383,77","3.404,00","3.415,00","3.373,00","376,77K","-0,59%"
"16.12.2016","3.403,79","3.384,50","3.425,50","3.357,00","409,41K","0,44%"
"15.12.2016","3.388,95","3.406,50","3.423,00","3.377,50","546,33K","1,15%"
"14.12.2016","3.350,56","3.358,00","3.388,50","3.318,00","461,02K","0,23%"
"13.12.2016","3.342,88","3.368,50","3.383,00","3.334,50","376,00K","-0,72%"
"12.12.2016","3.367,02","3.415,00","3.427,00","3.353,50","404,88K","-0,53%"
"09.12.2016","3.385,13","3.407,00","3.431,00","3.371,00","416,01K","-0,59%"
"08.12.2016","3.405,39","3.400,00","3.439,50","3.392,50","446,02K","-0,84%"
"07.12.2016","3.434,07","3.413,50","3.444,00","3.402,00","450,54K","-0,10%"
"06.12.2016","3.437,48","3.477,50","3.494,00","3.423,00","518,10K","-0,51%"
"05.12.2016","3.455,07","3.505,00","3.509,50","3.444,50","360,66K","-1,26%"
"02.12.2016","3.499,29","3.498,00","3.522,50","3.475,00","509,89K","-0,15%"
"01.12.2016","3.504,68","3.422,50","3.509,00","3.412,50","613,75K","3,18%"
"30.11.2016","3.396,70","3.400,00","3.407,00","3.381,00","28,75K","-0,03%"
"29.11.2016","3.397,55","3.393,00","3.415,00","3.382,00","372,49K","0,10%"
"28.11.2016","3.394,02","3.396,50","3.417,50","3.385,00","416,19K","-0,88%"
"25.11.2016","3.424,27","3.430,00","3.474,00","3.409,00","476,65K","0,63%"
"24.11.2016","3.402,69","3.395,00","3.417,00","3.388,50","273,48K","0,07%"
"23.11.2016","3.400,21","3.369,50","3.426,50","3.359,50","536,16K","0,98%"
"22.11.2016","3.367,25","3.349,50","3.373,50","3.338,00","454,28K","0,22%"
"21.11.2016","3.359,81","3.391,00","3.394,00","3.352,00","402,90K","-1,19%"
"18.11.2016","3.400,21","3.452,50","3.455,00","3.384,50","556,33K","-1,09%"
"17.11.2016","3.437,72","3.418,50","3.445,00","3.401,50","578,18K","0,03%"
"16.11.2016","3.436,67","3.415,00","3.461,00","3.411,00","459,64K","-0,72%"
"14.11.2016","3.461,77","3.459,50","3.492,00","3.440,00","506,20K","1,70%"
"11.11.2016","3.403,92","3.416,00","3.529,00","3.390,50","707,76K","0,74%"
"10.11.2016","3.379,03","3.230,00","3.415,00","3.227,50","987,88K","4,88%"
"09.11.2016","3.221,71","3.263,00","3.268,00","3.216,50","673,09K","0,85%"
"08.11.2016","3.194,43","3.226,00","3.237,00","3.183,50","474,85K","-0,88%"
"07.11.2016","3.222,94","3.228,50","3.239,50","3.211,50","333,65K","-0,66%"
"04.11.2016","3.244,34","3.277,50","3.289,00","3.242,00","548,74K","-0,49%"
"03.11.2016","3.260,36","3.269,50","3.275,50","3.247,00","521,15K","-0,47%"
"01.11.2016","3.275,68","3.212,00","3.282,00","3.206,00","529,99K","2,97%"
"31.10.2016","3.181,10","3.193,00","3.198,00","3.177,00","30,01K","-0,62%"
"28.10.2016","3.200,92","3.167,00","3.208,50","3.161,00","595,48K","1,55%"
"27.10.2016","3.151,94","3.145,00","3.179,00","3.130,50","461,46K","0,09%"
"26.10.2016","3.149,14","3.130,00","3.157,00","3.119,00","485,93K","1,22%"
"25.10.2016","3.111,29","3.128,00","3.142,00","3.107,50","491,59K","-0,54%"
"24.10.2016","3.128,17","3.152,00","3.157,50","3.121,00","374,31K","-1,40%"
"21.10.2016","3.172,48","3.153,50","3.176,50","3.151,50","370,72K","0,79%"
"20.10.2016","3.147,72","3.184,00","3.184,00","3.143,00","457,96K","-1,04%"
"19.10.2016","3.180,67","3.195,00","3.207,00","3.173,50","412,98K","-0,29%"
"18.10.2016","3.190,00","3.204,00","3.205,00","3.185,00","353,73K","-0,56%"
"17.10.2016","3.207,99","3.212,00","3.229,00","3.201,50","325,60K","-0,01%"
"14.10.2016","3.208,17","3.189,50","3.222,00","3.179,50","504,58K","0,25%"
"13.10.2016","3.200,23","3.225,00","3.234,50","3.192,00","441,85K","-0,77%"
"11.10.2016","3.225,04","3.225,00","3.244,00","3.210,50","505,62K","-0,09%"
"10.10.2016","3.227,93","3.233,50","3.241,50","3.217,00","303,16K","-0,43%"
"07.10.2016","3.241,85","3.257,50","3.261,00","3.211,50","551,89K","-0,15%"
"06.10.2016","3.246,86","3.248,50","3.265,50","3.241,00","395,20K","0,04%"
"05.10.2016","3.245,58","3.271,00","3.276,00","3.241,50","387,69K","-1,03%"
"04.10.2016","3.279,44","3.240,00","3.287,00","3.231,00","587,39K","1,29%"
"03.10.2016","3.237,63","3.269,50","3.277,00","3.224,00","411,76K","-0,26%"
"30.09.2016","3.246,20","3.250,00","3.259,50","3.234,00","32,85K","0,02%"
"29.09.2016","3.245,69","3.221,50","3.270,00","3.216,00","615,47K","0,70%"
"28.09.2016","3.223,22","3.237,00","3.255,00","3.213,50","505,84K","-0,38%"
"27.09.2016","3.235,55","3.228,50","3.248,50","3.221,50","403,23K","-0,46%"
"26.09.2016","3.250,46","3.255,00","3.258,00","3.228,00","410,15K","0,23%"
"23.09.2016","3.243,01","3.216,50","3.258,50","3.208,00","406,90K","0,51%"
"22.09.2016","3.226,69","3.200,00","3.236,00","3.189,00","447,56K","-0,03%"
"21.09.2016","3.227,71","3.250,50","3.258,00","3.213,50","421,92K","-1,12%"
"20.09.2016","3.264,42","3.277,00","3.284,00","3.255,50","360,32K","-0,53%"
"19.09.2016","3.281,66","3.274,00","3.291,50","3.265,50","328,04K","-0,22%"
"16.09.2016","3.289,03","3.326,00","3.336,00","3.276,00","530,27K","-0,86%"
"15.09.2016","3.317,72","3.349,50","3.383,50","3.309,00","616,81K","-1,01%"
"14.09.2016","3.351,45","3.321,00","3.366,50","3.315,00","571,57K","0,49%"
"13.09.2016","3.335,02","3.282,00","3.351,00","3.279,00","608,99K","2,06%"
"12.09.2016","3.267,81","3.317,00","3.329,50","3.260,50","528,53K","-0,64%"
"09.09.2016","3.288,75","3.249,00","3.304,50","3.246,50","524,53K","2,15%"
"08.09.2016","3.219,44","3.214,50","3.241,50","3.189,00","591,43K","-0,32%"
"06.09.2016","3.229,69","3.300,50","3.307,50","3.218,00","472,46K","-2,04%"
"05.09.2016","3.296,83","3.277,50","3.312,00","3.272,50","190,90K","0,84%"
"02.09.2016","3.269,30","3.277,50","3.299,00","3.249,50","454,55K","0,04%"
"01.09.2016","3.267,97","3.248,50","3.291,00","3.247,00","361,23K","0,85%"
"31.08.2016","3.240,30","3.229,00","3.242,50","3.222,00","28,76K","-0,25%"
"30.08.2016","3.248,27","3.238,50","3.264,50","3.221,00","374,58K","0,19%"
"29.08.2016","3.241,97","3.280,00","3.293,50","3.232,00","313,11K","-1,12%"
"26.08.2016","3.278,53","3.237,00","3.282,50","3.193,00","569,47K","1,37%"
"25.08.2016","3.234,20","3.232,00","3.247,50","3.222,00","325,75K","0,16%"
"24.08.2016","3.228,99","3.245,00","3.257,00","3.226,00","368,41K","-0,13%"
"23.08.2016","3.233,26","3.200,00","3.247,00","3.194,50","425,34K","0,45%"
"22.08.2016","3.218,63","3.227,50","3.238,00","3.208,50","324,78K","-0,30%"
"19.08.2016","3.228,25","3.256,00","3.263,00","3.215,50","333,32K","-0,69%"
"18.08.2016","3.250,65","3.216,50","3.260,00","3.213,50","397,04K","0,92%"
"17.08.2016","3.220,90","3.227,00","3.250,50","3.213,00","421,60K","0,65%"
"16.08.2016","3.200,24","3.182,00","3.222,00","3.171,50","347,25K","0,18%"
"15.08.2016","3.194,46","3.197,00","3.207,00","3.174,50","253,84K","-0,35%"
"12.08.2016","3.205,68","3.172,50","3.213,50","3.165,00","349,04K","1,57%"
"11.08.2016","3.155,97","3.166,50","3.174,50","3.149,00","333,64K","0,44%"
"10.08.2016","3.142,23","3.142,50","3.166,50","3.135,50","343,44K","-0,81%"
"09.08.2016","3.167,99","3.196,00","3.198,00","3.151,00","356,32K","-0,81%"
"08.08.2016","3.193,92","3.190,00","3.215,00","3.185,00","305,62K","-0,09%"
"05.08.2016","3.196,88","3.215,50","3.226,50","3.187,00","402,38K","-1,16%"
"04.08.2016","3.234,54","3.267,50","3.268,00","3.220,00","315,39K","-1,34%"
"03.08.2016","3.278,43","3.297,50","3.323,00","3.267,50","388,49K","-0,46%"
"02.08.2016","3.293,51","3.305,00","3.308,00","3.270,50","331,36K","-0,25%"
"01.08.2016","3.301,70","3.280,00","3.309,00","3.278,50","238,60K","1,94%"
"29.07.2016","3.239,00","3.290,00","3.291,00","3.236,00","37,17K","-1,66%"
"28.07.2016","3.293,59","3.272,00","3.300,00","3.264,00","336,36K","0,59%"
"27.07.2016","3.274,21","3.281,50","3.299,00","3.261,50","387,11K","-0,14%"
"26.07.2016","3.278,81","3.297,00","3.299,00","3.272,50","323,33K","-0,38%"
"25.07.2016","3.291,21","3.270,50","3.302,50","3.261,50","298,05K","0,19%"
"22.07.2016","3.284,92","3.285,00","3.304,50","3.261,00","350,93K","0,61%"
"21.07.2016","3.264,90","3.258,50","3.298,50","3.252,00","370,47K","0,00%"
"20.07.2016","3.264,90","3.265,00","3.274,50","3.250,00","320,45K","-0,35%"
"19.07.2016","3.276,45","3.281,00","3.297,00","3.260,00","309,81K","0,24%"
"18.07.2016","3.268,61","3.275,00","3.288,00","3.260,50","270,11K","-0,26%"
"15.07.2016","3.277,14","3.269,50","3.300,00","3.257,50","357,55K","0,23%"
"14.07.2016","3.269,77","3.263,00","3.276,50","3.233,00","327,84K","-0,88%"
"13.07.2016","3.298,87","3.318,50","3.326,50","3.281,50","348,63K","-0,24%"
"12.07.2016","3.306,68","3.310,00","3.319,50","3.284,50","354,65K","-0,54%"
"11.07.2016","3.324,56","3.326,00","3.340,00","3.313,00","280,49K","0,38%"
"08.07.2016","3.312,07","3.353,50","3.365,00","3.305,00","404,75K","-1,19%"
"07.07.2016","3.352,11","3.363,00","3.397,00","3.344,00","379,70K","0,00%"
"06.07.2016","3.352,11","3.341,50","3.368,00","3.338,00","406,53K","0,84%"
"05.07.2016","3.324,23","3.321,50","3.333,00","3.302,50","374,66K","1,21%"
"04.07.2016","3.284,60","3.263,00","3.299,00","3.260,50","174,50K","1,14%"
"01.07.2016","3.247,55","3.256,50","3.274,00","3.222,00","413,45K","1,18%"
"30.06.2016","3.209,80","3.238,00","3.247,00","3.205,50","28,91K","-1,09%"
"29.06.2016","3.245,14","3.267,00","3.279,00","3.221,00","397,39K","-1,88%"
"28.06.2016","3.307,46","3.360,50","3.364,50","3.301,00","353,94K","-2,80%"
"27.06.2016","3.402,57","3.399,00","3.420,50","3.378,50","331,45K","0,66%"
"24.06.2016","3.380,28","3.445,00","3.457,00","3.358,50","416,86K","0,65%"
"23.06.2016","3.358,49","3.358,00","3.382,00","3.345,00","294,90K","-0,80%"
"22.06.2016","3.385,44","3.414,00","3.418,00","3.376,00","331,05K","-0,51%"
"21.06.2016","3.402,79","3.393,00","3.426,00","3.365,00","377,98K","-0,08%"
"20.06.2016","3.405,57","3.400,00","3.417,00","3.385,00","308,78K","-0,98%"
"17.06.2016","3.439,23","3.466,00","3.474,00","3.426,50","282,79K","-1,28%"
"16.06.2016","3.483,91","3.498,00","3.523,50","3.475,00","401,13K","0,24%"
"15.06.2016","3.475,70","3.485,50","3.515,00","3.460,00","428,70K","-0,99%"
"14.06.2016","3.510,31","3.525,00","3.532,00","3.473,00","401,68K","0,51%"
"13.06.2016","3.492,39","3.441,00","3.507,00","3.433,00","344,68K","1,14%"
"10.06.2016","3.452,93","3.440,50","3.468,00","3.431,00","305,75K","1,05%"
"09.06.2016","3.417,19","3.398,00","3.427,50","3.383,00","327,16K","0,64%"
"08.06.2016","3.395,59","3.432,00","3.435,50","3.379,00","349,06K","-2,23%"
"07.06.2016","3.473,02","3.509,50","3.539,50","3.465,00","322,87K","-1,38%"
"06.06.2016","3.521,48","3.554,00","3.557,50","3.512,00","235,11K","-1,02%"
"03.06.2016","3.557,67","3.625,00","3.628,50","3.552,50","296,38K","-1,71%"
"02.06.2016","3.619,70","3.630,50","3.643,50","3.610,00","309,11K","-0,23%"
"01.06.2016","3.628,22","3.650,50","3.668,50","3.618,50","299,55K","0,92%"
"31.05.2016","3.595,10","3.564,00","3.597,00","3.555,00","19,89K","0,40%"
"30.05.2016","3.580,94","3.605,50","3.617,00","3.567,00","139,42K","-0,91%"
"27.05.2016","3.613,70","3.599,00","3.631,00","3.597,00","252,67K","0,39%"
"25.05.2016","3.599,79","3.565,00","3.628,00","3.555,50","377,52K","0,32%"
"24.05.2016","3.588,22","3.570,00","3.595,50","3.548,50","307,70K","0,35%"
"23.05.2016","3.575,56","3.567,50","3.597,00","3.552,50","312,76K","1,16%"
"20.05.2016","3.534,45","3.566,00","3.570,00","3.526,00","264,20K","-1,51%"
"19.05.2016","3.588,51","3.581,00","3.630,00","3.569,50","344,16K","0,80%"
"18.05.2016","3.559,94","3.544,50","3.582,50","3.532,50","357,03K","1,49%"
"17.05.2016","3.507,82","3.503,00","3.542,00","3.496,00","305,93K","-0,18%"
"16.05.2016","3.513,97","3.543,50","3.551,50","3.511,00","223,07K","-0,54%"
"13.05.2016","3.533,08","3.505,00","3.555,00","3.485,50","317,34K","1,21%"
"12.05.2016","3.490,75","3.455,50","3.525,00","3.451,50","336,64K","0,74%"
"11.05.2016","3.465,02","3.501,50","3.504,00","3.461,00","288,51K","-0,80%"
"10.05.2016","3.493,04","3.529,00","3.533,00","3.485,50","255,14K","-1,42%"
"09.05.2016","3.543,47","3.520,00","3.697,00","3.516,50","343,30K","0,50%"
"06.05.2016","3.525,70","3.576,50","3.599,00","3.520,50","305,60K","-1,15%"
"05.05.2016","3.566,66","3.551,00","3.579,00","3.536,50","265,51K","0,03%"
"04.05.2016","3.565,44","3.598,50","3.602,50","3.556,50","283,16K","-0,91%"
"03.05.2016","3.598,33","3.570,00","3.611,00","3.558,50","304,85K","2,30%"
"02.05.2016","3.517,59","3.490,00","3.540,00","3.484,00","287,57K","1,94%"
"29.04.2016","3.450,80","3.501,00","3.503,00","3.435,50","26,91K","-1,08%"
"28.04.2016","3.488,33","3.523,00","3.525,00","3.483,50","243,46K","-0,99%"
"27.04.2016","3.523,07","3.525,50","3.559,50","3.515,00","334,83K","-0,18%"
"26.04.2016","3.529,40","3.550,00","3.553,00","3.523,00","206,10K","-0,74%"
"25.04.2016","3.555,64","3.566,50","3.577,00","3.547,00","237,66K","-0,71%"
"22.04.2016","3.581,19","3.562,50","3.608,00","3.562,00","222,61K","1,24%"
"20.04.2016","3.537,43","3.550,50","3.576,50","3.533,50","262,21K","-0,35%"
"19.04.2016","3.549,71","3.593,50","3.599,00","3.535,50","321,65K","-1,06%"
"18.04.2016","3.587,78","3.489,50","3.633,50","3.484,00","381,87K","1,20%"
"15.04.2016","3.545,14","3.490,50","3.574,50","3.485,00","405,37K","1,72%"
"14.04.2016","3.485,20","3.535,00","3.549,00","3.468,50","389,50K","-0,58%"
"13.04.2016","3.505,67","3.524,00","3.581,00","3.489,50","482,38K","-0,79%"
"12.04.2016","3.533,69","3.514,00","3.582,00","3.498,00","495,89K","0,32%"
"11.04.2016","3.522,49","3.605,00","3.611,00","3.507,50","409,80K","-3,13%"
"08.04.2016","3.636,38","3.681,50","3.694,00","3.608,50","305,66K","-2,26%"
"07.04.2016","3.720,32","3.688,00","3.745,00","3.672,50","413,13K","1,19%"
"06.04.2016","3.676,71","3.726,00","3.736,00","3.660,00","391,79K","-0,48%"
"05.04.2016","3.694,41","3.673,50","3.714,00","3.653,00","364,26K","1,80%"
"04.04.2016","3.629,21","3.596,00","3.656,50","3.572,50","304,22K","1,09%"
"01.04.2016","3.590,08","3.629,00","3.648,50","3.563,00","397,30K","0,88%"
"31.03.2016","3.558,90","3.622,00","3.640,00","3.554,50","20,09K","-1,76%"
"30.03.2016","3.622,61","3.639,00","3.652,00","3.599,00","314,30K","-0,57%"
"29.03.2016","3.643,42","3.646,00","3.679,00","3.634,00","299,80K","0,28%"
"28.03.2016","3.633,30","3.668,00","3.678,00","3.625,00","227,07K","-1,72%"
"24.03.2016","3.697,03","3.708,00","3.726,50","3.683,00","287,39K","0,50%"
"23.03.2016","3.678,81","3.619,00","3.692,50","3.612,00","339,33K","2,45%"
"22.03.2016","3.590,92","3.655,00","3.659,50","3.582,00","325,23K","-0,56%"
"21.03.2016","3.611,13","3.635,00","3.657,00","3.607,50","293,72K","0,22%"
"18.03.2016","3.603,23","3.657,50","3.685,50","3.581,50","349,27K","-1,23%"
"17.03.2016","3.648,20","3.665,00","3.700,00","3.613,50","363,81K","-3,28%"
"16.03.2016","3.771,85","3.796,50","3.867,00","3.745,50","504,29K","-0,22%"
"15.03.2016","3.780,34","3.732,00","3.797,00","3.690,50","481,25K","4,03%"
"14.03.2016","3.634,02","3.613,50","3.681,50","3.594,50","341,71K","0,15%"
"11.03.2016","3.628,52","3.625,00","3.685,00","3.590,00","390,58K","-1,02%"
"10.03.2016","3.665,73","3.691,50","3.727,50","3.626,50","514,58K","-1,44%"
"09.03.2016","3.719,14","3.763,50","3.770,00","3.700,00","326,50K","-1,53%"
"08.03.2016","3.776,79","3.815,00","3.823,50","3.753,00","355,07K","-0,94%"
"07.03.2016","3.812,78","3.790,00","3.820,50","3.758,50","341,28K","0,96%"
"04.03.2016","3.776,59","3.717,50","3.804,00","3.681,50","541,60K","-1,26%"
"03.03.2016","3.824,82","3.912,00","3.912,50","3.805,50","389,96K","-2,56%"
"02.03.2016","3.925,43","3.965,00","3.972,50","3.914,50","330,27K","-1,12%"
"01.03.2016","3.969,86","4.030,50","4.050,00","3.956,00","335,14K","-0,24%"
"29.02.2016","3.979,60","3.994,50","3.999,00","3.968,00","11,92K","-0,33%"
"26.02.2016","3.992,69","3.956,00","4.019,00","3.931,50","332,55K","1,23%"
"25.02.2016","3.944,28","3.942,50","3.969,00","3.925,50","322,02K","-0,76%"
"24.02.2016","3.974,41","3.987,00","4.014,00","3.952,00","332,39K","0,14%"
"23.02.2016","3.968,66","3.954,00","3.988,00","3.946,00","288,51K","0,21%"
"22.02.2016","3.960,24","4.005,00","4.013,00","3.941,00","296,21K","-2,31%"
"19.02.2016","4.053,97","4.055,00","4.078,00","4.025,50","313,28K","0,02%"
"18.02.2016","4.052,97","3.990,00","4.067,50","3.985,50","349,02K","1,47%"
"17.02.2016","3.994,21","4.076,00","4.081,50","3.981,50","412,07K","-1,89%"
"16.02.2016","4.071,16","4.008,00","4.094,50","4.005,00","348,36K","1,48%"
"15.02.2016","4.011,91","3.997,50","4.022,00","3.994,50","163,55K","0,22%"
"12.02.2016","4.003,18","4.006,50","4.026,00","3.983,50","380,01K","0,15%"
"11.02.2016","3.997,06","3.965,00","4.034,50","3.958,00","365,16K","1,22%"
"10.02.2016","3.948,95","3.920,00","3.971,00","3.919,50","188,34K","0,52%"
"05.02.2016","3.928,40","3.915,00","3.953,00","3.885,00","318,72K","0,48%"
"04.02.2016","3.909,65","3.903,00","3.931,50","3.871,00","361,58K","-1,00%"
"03.02.2016","3.949,00","4.020,00","4.023,00","3.920,00","366,86K","-1,81%"
"02.02.2016","4.021,88","4.014,00","4.049,50","4.000,00","337,68K","0,23%"
"01.02.2016","4.012,74","4.055,50","4.060,00","3.979,00","333,39K","-0,74%"
"29.01.2016","4.042,80","4.056,00","4.096,50","4.040,50","20,10K","-0,88%"
"28.01.2016","4.078,80","4.089,00","4.124,00","4.036,00","350,99K","0,22%"
"27.01.2016","4.069,92","4.062,00","4.119,50","4.033,00","289,52K","0,09%"
"26.01.2016","4.066,10","4.120,00","4.128,50","4.053,00","230,99K","-1,34%"
"22.01.2016","4.121,22","4.146,00","4.147,00","4.102,00","220,65K","-0,86%"
"21.01.2016","4.156,98","4.156,00","4.183,50","4.135,50","325,26K","0,51%"
"20.01.2016","4.135,77","4.100,00","4.142,50","4.082,50","270,73K","1,91%"
"19.01.2016","4.058,08","4.021,50","4.079,50","4.014,00","225,23K","0,28%"
"18.01.2016","4.046,66","4.048,00","4.070,00","4.031,50","137,48K","-0,49%"
"15.01.2016","4.066,63","4.056,00","4.081,00","4.039,00","242,98K","1,19%"
"14.01.2016","4.018,93","4.041,50","4.059,50","4.007,50","247,30K","0,17%"
"13.01.2016","4.012,17","4.028,00","4.045,00","3.990,50","228,88K","-1,27%"
"12.01.2016","4.063,86","4.065,00","4.083,50","4.041,50","217,98K","-0,18%"
"11.01.2016","4.071,03","4.049,00","4.091,50","4.027,50","212,36K","0,25%"
"08.01.2016","4.060,99","4.052,00","4.083,00","4.033,00","227,62K","-0,37%"
"07.01.2016","4.076,06","4.090,00","4.103,50","4.054,50","231,48K","0,74%"
"06.01.2016","4.046,29","4.084,00","4.090,00","4.036,00","213,23K","-0,03%"
"05.01.2016","4.047,52","4.083,50","4.092,00","4.022,50","218,25K","-0,97%"
"04.01.2016","4.087,10","4.040,00","4.104,00","4.032,00","206,24K","4,67%"
"30.12.2015","3.904,80","3.863,00","3.906,00","3.846,50","26,43K","0,41%"
"29.12.2015","3.889,04","3.865,50","3.895,00","3.843,00","168,22K","0,64%"
"28.12.2015","3.864,12","3.965,00","3.969,00","3.860,00","172,61K","-2,66%"
"23.12.2015","3.969,89","4.000,00","4.004,00","3.948,50","144,24K","-0,99%"
"22.12.2015","4.009,55","4.008,50","4.027,00","3.981,50","207,75K","-0,52%"
"21.12.2015","4.030,38","4.000,50","4.052,50","3.974,50","225,61K","1,99%"
"18.12.2015","3.951,66","3.932,00","4.000,00","3.891,00","278,63K","0,95%"
"17.12.2015","3.914,32","3.914,00","3.934,00","3.875,00","271,35K","-0,75%"
"16.12.2015","3.943,87","3.930,00","3.982,50","3.894,50","314,36K","0,76%"
"15.12.2015","3.913,94","3.890,50","3.929,00","3.868,00","258,55K","0,22%"
"14.12.2015","3.905,45","3.885,00","3.944,50","3.878,00","242,82K","0,04%"
"11.12.2015","3.904,06","3.859,00","3.909,50","3.848,00","296,63K","2,20%"
"10.12.2015","3.820,11","3.774,00","3.839,00","3.768,50","248,85K","1,85%"
"09.12.2015","3.750,83","3.796,00","3.811,00","3.740,00","270,74K","-2,34%"
"08.12.2015","3.840,82","3.798,50","3.847,00","3.771,50","262,60K","1,28%"
"07.12.2015","3.792,29","3.800,00","3.807,00","3.758,50","191,98K","0,26%"
"04.12.2015","3.782,41","3.797,50","3.820,00","3.755,00","229,71K","0,20%"
"03.12.2015","3.774,77","3.830,00","3.870,00","3.766,00","275,97K","-2,70%"
"02.12.2015","3.879,53","3.905,00","3.911,00","3.857,00","245,53K","-0,42%"
"01.12.2015","3.896,08","3.893,50","3.939,50","3.860,00","241,61K","1,18%"
"30.11.2015","3.850,60","3.891,00","3.915,00","3.840,00","16,20K","1,53%"
"27.11.2015","3.792,53","3.767,00","3.850,00","3.718,50","210,28K","0,99%"
"26.11.2015","3.755,35","3.755,00","3.773,00","3.737,00","112,85K","0,06%"
"25.11.2015","3.752,97","3.746,00","3.809,50","3.735,00","226,57K","1,28%"
"24.11.2015","3.705,47","3.738,50","3.750,00","3.698,50","168,28K","-0,80%"
"23.11.2015","3.735,53","3.728,50","3.749,00","3.713,50","169,51K","-0,30%"
"19.11.2015","3.746,94","3.761,00","3.774,50","3.726,50","202,87K","-1,41%"
"18.11.2015","3.800,43","3.823,50","3.826,50","3.777,50","190,23K","-0,70%"
"17.11.2015","3.827,30","3.830,00","3.841,50","3.803,00","175,24K","-0,43%"
"16.11.2015","3.844,02","3.864,00","3.878,50","3.831,00","175,72K","-0,16%"
"13.11.2015","3.850,07","3.802,50","3.870,00","3.792,50","234,17K","1,30%"
"12.11.2015","3.800,59","3.772,50","3.848,00","3.762,50","203,73K","-1,13%"
"11.11.2015","3.844,02","3.772,00","3.810,50","3.729,00","228,19K","0,79%"
