Data,acao,Vol,macdhist,dist_bb,dist_bb_up,dist_bb_low,dist_media,dist_media_abs,dist_price_media_21,dist_price_media_5,dist_RSI_70,dist_RSI_30,tamanho_corpo,tamanho_full,media_vol_5,media_vol_3,media_vol_10,tamanho_corpo_5,tamanho_corpo_direcao,candle_direcao,candle_direcao_5,resultado_binario
2020-03-12 14:55,call,1612,,0.009884297648084406,0.009889648824042307,5.351175957901688e-06,-0.003454571428571418,0.003454571428571418,0.005048571428571513,0.0015940000000000953,-37.306631562559524,2.6933684374404763,0.0020000000000000018,0.0022199999999998887,1768.0,1710.6666666666667,1992.7,0.0012560000000000127,-0.0020000000000000018,0,0.2,0.0
2020-03-12 15:55,sell,2960,,0.009855474822895616,0.00018673741144792366,-0.009668737411447692,0.0015096190476195925,0.0015096190476195925,-0.004597619047619128,-0.0030879999999995356,-8.67739203503475,31.32260796496525,0.0007700000000001594,0.0048000000000001375,1948.8,2030.3333333333333,1849.6,0.0010880000000000223,0.0007700000000001594,1,0.8,0.0
2020-03-12 19:05,sell,417,3.656711570769965e-05,0.004052560179150344,-0.0006972199104249288,-0.004749780089575273,0.0009396190476200772,0.0009396190476200772,-0.00280761904761917,-0.0018679999999990926,-6.6683498781847135,33.33165012181529,0.0019900000000001583,0.0020400000000000418,681.8,473.0,654.7,0.0010380000000000055,0.0019900000000001583,1,0.4,1.0
2020-03-12 22:35,sell,93,0.00014180173775618732,0.0019241735854524933,-6.141320727337529e-05,-0.0019855867927258686,0.0005038095238099061,0.0005038095238099061,-0.001063809523809356,-0.0005599999999994498,-11.444702887395799,28.5552971126042,0.0006299999999999084,0.0008899999999998354,223.6,221.66666666666666,324.8,0.00016799999999999037,0.0006299999999999084,1,0.6,0.0
2020-03-13 00:25,sell,668,0.0002825391462467168,0.0037510297221095,7.651486105531013e-05,-0.00367451486105419,0.0007989523809528443,0.0007989523809528443,-0.0017209523809520455,-0.0009219999999992012,-5.028230095541019,34.97176990445898,0.000660000000000105,0.0007399999999999629,459.2,612.6666666666666,495.5,0.00037799999999998946,0.000660000000000105,1,0.8,0.0
2020-03-13 01:45,sell,936,3.757044547925148e-05,0.0017754548677051396,7.272743385278169e-05,-0.001702727433852358,0.0002860000000011187,0.0002860000000011187,-0.0008700000000003705,-0.0005839999999992518,-6.825170581594399,33.1748294184056,0.000700000000000145,0.0007600000000000939,552.6,709.3333333333334,425.0,0.00022799999999998378,0.000700000000000145,1,0.4,0.0
2020-03-13 02:50,sell,394,0.00014203067801841823,0.004036604511444164,-0.00010969774427738166,-0.004146302255721546,0.0012154285714296442,0.0012154285714296442,-0.002191428571428844,-0.0009759999999991997,1.9314728384603939,41.931472838460394,0.0007600000000000939,0.0009999999999998899,382.8,428.3333333333333,613.0,0.0003500000000000281,0.0007600000000000939,1,1.0,1.0
2020-03-13 04:30,call,984,-0.00022805531650155577,0.0020040948032078454,0.0022475474016045993,0.00024345259839675393,-0.00026857142857061866,0.00026857142857061866,0.0012685714285713967,0.001000000000000778,-29.567342307660795,10.432657692339205,0.0007500000000000284,0.0011600000000000499,745.8,780.6666666666666,639.3,0.00039400000000000546,-0.0007500000000000284,0,0.2,0.0
2020-03-13 06:05,call,1307,-7.723245074008498e-05,0.001612521002280598,0.0016802605011410066,6.773949886040853e-05,-0.00024114285714227357,0.00024114285714227357,0.0008971428571427076,0.000656000000000434,-29.194925818243206,10.805074181756794,0.0006899999999998574,0.0013600000000000279,767.4,925.6666666666666,801.9,0.00036399999999998657,-0.0006899999999998574,0,0.4,0.0
2020-03-13 07:35,sell,832,0.00022495813171225686,0.003499953713059334,0.00015447685653025012,-0.0033454768565290838,0.00040799999999996395,0.00040799999999996395,-0.0015399999999998748,-0.0011319999999999109,-12.303137694018844,27.696862305981156,0.0013000000000000789,0.0013900000000000023,904.0,959.3333333333334,961.4,0.0006400000000000184,0.0013000000000000789,1,0.8,1.0
2020-03-13 08:40,call,398,-0.00024319745720129284,0.004078204997405521,0.003979602498703105,-9.860249870241589e-05,-0.0011415238095235924,0.0011415238095235924,0.0018895238095235634,0.0007479999999999709,-32.02311632594855,7.97688367405145,0.001140000000000141,0.0017400000000000748,644.4,574.6666666666666,679.1,0.000630000000000086,-0.001140000000000141,0,0.2,0.0
2020-03-13 10:10,call,866,-6.748538858655036e-05,0.0029562164978211847,0.0030051082489113146,4.889175109012989e-05,-0.000907619047619157,0.000907619047619157,0.0015976190476190144,0.0006899999999998574,-39.66422649909378,0.33577350090622105,0.00048000000000003595,0.0008300000000001084,742.0,839.6666666666666,715.4,0.00030599999999991745,-0.00048000000000003595,0,0.0,0.0
2020-03-13 11:50,call,1635,-0.000251400194304932,0.005223954055256552,0.005783977027629339,0.0005600229723727868,-0.0015295238095240915,0.0015295238095240915,0.0031495238095238243,0.0016199999999997328,-36.73273209506643,3.2672679049335684,0.0016700000000000603,0.0019499999999998963,1564.0,1541.3333333333333,1534.1,0.0008860000000000312,-0.0016700000000000603,0,0.2,0.0
2020-03-13 14:40,call,1188,4.103342749013292e-07,0.0028350456800776414,0.002991022840038715,0.00015597715996107375,-0.0003259047619048605,0.0003259047619048605,0.0016419047619045113,0.0013159999999996508,-31.52599637372922,8.474003626270779,0.0010200000000000209,0.0016300000000000203,1096.0,1216.0,1025.4,0.0007480000000000154,-0.0010200000000000209,0,0.2,0.0
