,ativo,var_bb,rate_tp,rate_stop,pontos,qtd_operacoes,taxa_acerto,pontos_bruto,pontos_liquido
0,EURUSD5,3.0,3.0,1,0.002,50,0.3,0.02,0.0175
0,EURUSD5,3.0,5.0,1,0.002,50,0.14,-0.015999999999999986,-0.018499999999999985
0,EURUSD5,3.0,1.5,1,0.005,50,0.44,0.025,0.022500000000000003
0,EURUSD5,3.0,2.0,1,0.005,50,0.28,-0.03999999999999998,-0.04249999999999998
0,EURUSD5,3.0,2.5,1,0.005,50,0.24,-0.04,-0.0425
0,EURUSD5,3.0,3.0,1,0.005,50,0.18,-0.07,-0.07250000000000001
0,EURUSD5,3.0,5.0,1,0.005,50,0.14,-0.039999999999999966,-0.04249999999999997
0,EURUSD5,3.0,1.5,1,0.007,50,0.34,-0.0525,-0.055
0,EURUSD5,3.0,2.0,1,0.007,50,0.24,-0.098,-0.1005
0,EURUSD5,3.0,2.5,1,0.007,50,0.24,-0.056,-0.0585
0,EURUSD5,3.0,3.0,1,0.007,50,0.24,-0.014,-0.0165
0,EURUSD5,3.0,5.0,1,0.007,50,0.18,0.028,0.025500000000000002
0,EURUSD5,3.0,1.5,1,0.01,50,0.34,-0.075,-0.0775
0,EURUSD5,3.0,2.0,1,0.01,50,0.34,0.01,0.0075
0,EURUSD5,3.0,2.5,1,0.01,50,0.3,0.025,0.022500000000000003
0,EURUSD5,3.0,3.0,1,0.01,50,0.26,0.02,0.0175
0,EURUSD5,3.0,5.0,1,0.01,50,0.2,0.1,0.0975
0,EURUSD15,2.5,1.5,1,0.002,75,0.48,0.03,0.02625
0,EURUSD15,2.5,2.0,1,0.002,75,0.4,0.03,0.02625
0,EURUSD15,2.5,2.5,1,0.002,75,0.36,0.039,0.03525
0,EURUSD15,2.5,3.0,1,0.002,75,0.3466666666666667,0.058,0.05425
0,EURUSD15,2.5,5.0,1,0.002,75,0.21333333333333335,0.042,0.03825
0,EURUSD15,2.5,1.5,1,0.005,75,0.5066666666666667,0.1,0.09625
0,EURUSD15,2.5,2.0,1,0.005,75,0.41333333333333333,0.09,0.08625
0,EURUSD15,2.5,2.5,1,0.005,75,0.3466666666666667,0.08,0.07625
0,EURUSD15,2.5,3.0,1,0.005,75,0.3333333333333333,0.125,0.12125
0,EURUSD15,2.5,5.0,1,0.005,75,0.2,0.075,0.07125
0,EURUSD15,2.5,1.5,1,0.007,75,0.5066666666666667,0.14,0.13625
0,EURUSD15,2.5,2.0,1,0.007,75,0.41333333333333333,0.126,0.12225
0,EURUSD15,2.5,2.5,1,0.007,75,0.41333333333333333,0.23450000000000001,0.23075
0,EURUSD15,2.5,3.0,1,0.007,75,0.3333333333333333,0.17500000000000002,0.17125
0,EURUSD15,2.5,5.0,1,0.007,75,0.22666666666666666,0.189,0.18525
0,EURUSD15,2.5,1.5,1,0.01,75,0.52,0.225,0.22125
0,EURUSD15,2.5,2.0,1,0.01,75,0.4533333333333333,0.27,0.26625000000000004
0,EURUSD15,2.5,2.5,1,0.01,75,0.37333333333333335,0.23,0.22625
0,EURUSD15,2.5,3.0,1,0.01,75,0.3333333333333333,0.25,0.24625
