Timeframe,pontos,zig_zag_percent,merge_percent,rate_tp,N_trades,Taxa_acerto,Pontos_total,Retorno
1,0.0003,0.1,0.1,1,98,78.57142857142857,0.011899999999999999,1.5848539490097908
1,0.0005,0.1,0.1,1,97,64.94845360824742,0.009649999999999999,1.3632648642399012
1,0.0003,0.1,0.1,2,97,51.546391752577314,0.01104999999999999,1.4681547691699564
1,0.0005,0.1,0.1,2,96,43.75,0.010200000000000002,1.3408556661698967
1,0.0003,0.1,0.1,3,96,35.41666666666667,0.007200000000000007,1.2222167680699974
1,0.0005,0.1,0.1,3,93,33.33333333333333,0.010849999999999992,1.283250374940455
1,0.0003,0.2,0.1,1,90,76.66666666666667,0.009899999999999999,1.4548280450998992
1,0.0005,0.2,0.1,1,90,62.22222222222222,0.006499999999999999,1.0182207300298511
1,0.0003,0.2,0.1,2,90,47.77777777777778,0.007199999999999998,1.1991449703899175
1,0.0005,0.2,0.1,2,87,45.97701149425287,0.01214999999999999,1.33324569641985
1,0.0003,0.2,0.1,3,90,34.44444444444444,0.0057,1.040798919709921
1,0.0005,0.2,0.1,3,86,40.69767441860465,0.022700000000000005,2.1780131421703994
1,0.0003,0.3,0.1,1,61,73.77049180327869,0.005649999999999999,0.8930018912899048
1,0.0005,0.3,0.1,1,60,63.33333333333333,0.004999999999999991,0.8284591437398643
1,0.0003,0.3,0.1,2,61,47.540983606557376,0.004749999999999999,0.807508878409937
1,0.0005,0.3,0.1,2,59,52.54237288135594,0.014050000000000005,1.5742121013198198
1,0.0003,0.3,0.1,3,61,39.34426229508197,0.007450000000000002,1.0813458647498488
1,0.0005,0.3,0.1,3,59,44.06779661016949,0.019550000000000005,2.0948023352802694
1,0.0003,0.1,0.2,1,74,81.08108108108108,0.0101,1.431709674059838
1,0.0005,0.1,0.2,1,73,67.12328767123287,0.00885,1.2859946911897957
1,0.0003,0.1,0.2,2,74,52.702702702702695,0.009199999999999993,1.3216357695598453
1,0.0005,0.1,0.2,2,70,42.857142857142854,0.006499999999999999,1.0038268965198547
1,0.0003,0.1,0.2,3,73,32.87671232876712,0.0032499999999999946,0.722513953329876
1,0.0005,0.1,0.2,3,69,33.33333333333333,0.008049999999999996,1.0874373870903105
1,0.0003,0.2,0.2,1,52,76.92307692307693,0.005800000000000003,0.8526488150298596
1,0.0005,0.2,0.2,1,51,66.66666666666666,0.0059499999999999935,0.8547277116298824
1,0.0003,0.2,0.2,2,52,48.07692307692308,0.0043,0.7139130239999294
1,0.0005,0.2,0.2,2,48,41.66666666666667,0.003600000000000005,0.5168530852899104
1,0.0003,0.2,0.2,3,51,29.411764705882355,0.0001499999999999991,0.33435991635999085
1,0.0005,0.2,0.2,3,48,33.33333333333333,0.005599999999999993,0.6515577661502511
1,0.0003,0.3,0.2,1,51,76.47058823529412,0.005549999999999999,0.8320145454298556
1,0.0005,0.3,0.2,1,50,72.0,0.008500000000000002,1.1028489571298064
1,0.0003,0.3,0.2,2,51,52.94117647058824,0.006449999999999999,0.9168555536898524
1,0.0005,0.3,0.2,2,50,52.0,0.011500000000000002,1.2799380799098163
1,0.0003,0.3,0.2,3,51,39.21568627450981,0.006150000000000004,0.9063607959198505
1,0.0005,0.3,0.2,3,50,40.0,0.012499999999999999,1.3281904961001874
1,0.0003,0.1,0.3,1,65,83.07692307692308,0.009649999999999999,1.322233683219865
1,0.0005,0.1,0.3,1,65,70.76923076923077,0.010249999999999999,1.3581193054998666
1,0.0003,0.1,0.3,2,65,56.92307692307692,0.010549999999999997,1.3827962222498058
1,0.0005,0.1,0.3,2,60,38.333333333333336,0.0015000000000000005,0.46622035945992174
1,0.0003,0.1,0.3,3,64,28.125,-0.0007999999999999991,0.2769865901000202
1,0.0005,0.1,0.3,3,60,33.33333333333333,0.006999999999999995,0.8857675231002717
1,0.0003,0.2,0.3,1,40,82.5,0.0058,0.778161284329921
1,0.0005,0.2,0.3,1,40,65.0,0.004000000000000001,0.6104779287698865
1,0.0003,0.2,0.3,2,40,50.0,0.003999999999999999,0.6135566271998882
1,0.0005,0.2,0.3,2,37,37.83783783783784,0.0006500000000000004,0.17775466059997677
1,0.0003,0.2,0.3,3,39,28.205128205128204,-0.00045000000000000053,0.20517216985996067
1,0.0005,0.2,0.3,3,37,32.432432432432435,0.0036500000000000013,0.40768963185013835
1,0.0003,0.3,0.3,1,38,78.94736842105263,0.0047,0.6494420136998593
1,0.0005,0.3,0.3,1,36,69.44444444444444,0.005200000000000001,0.6895032514398695
1,0.0003,0.3,0.3,2,38,52.63157894736842,0.004699999999999997,0.6517302331298441
1,0.0005,0.3,0.3,2,36,50.0,0.007200000000000001,0.8774452839198411
1,0.0003,0.3,0.3,3,38,39.473684210526315,0.004699999999999999,0.651560604309857
1,0.0005,0.3,0.3,3,36,38.88888888888889,0.008200000000000006,0.9690897797300966
